[GENERAL]
DATE=July 16, 2018 at 17:47:41
CYME_VERSION=7.00
CYMDIST_REVISION=06

[SI]

[CONCENTRIC NEUTRAL CABLE]
FORMAT_CONCENTRICNEUTRALCABLE=ID,R1,R0,X1,X0,B1,B0,Amps,Amps_1,Amps_2,Amps_3,Amps_4,WithstandRating,NumberOfPhases,FailRate,TmpFailRate,MajorRepairTime,MinorRepairTime,MajorFailureProportion,PhaseCondID,NeutralCondID,NeutralWires,InsulationType,InsulationDielectricConst,InsulationDiameter,Dab,Dbc,Dac,RatedLevel,ContinuousTemperatureRating,SCCurrentTemperatureRating,PositiveSequenceShuntConductance,ZeroSequenceShuntConductance,LockImpedance,Favorite,Comments
1P_1/0ACSR_1/0N,1/0_ACSR_6/1,1/0_ACSR_6/1,STD-1PH-NBP,0.535600,0.876100,0.534300,1.392800,3.632400,1.921400,301.000000,301.000000,301.000000,301.000000,301.000000,1,0.000000,0.000000,0,
1P_1/0ARV_1/0N,1/0_ARV_7STR,1/0_ARV_7STR,STD-1PH-NBP,0.543600,0.916100,0.460500,1.296900,3.625000,1.918800,321.000000,321.000000,321.000000,321.000000,321.000000,1,0.000000,0.000000,0,
1P_2/0ACSR_#2N,2/0_ACSR_6/1,#2_ACSR_6/1,STD-1PH-NBP,0.426900,0.836300,0.524200,1.497900,3.707000,1.931700,345.000000,345.000000,345.000000,345.000000,345.000000,1,0.000000,0.000000,0,
1P_2/0ACSR_2/0N,2/0_ACSR_6/1,2/0_ACSR_6/1,STD-1PH-NBP,0.426900,0.728900,0.524200,1.340400,3.707000,1.947600,345.000000,345.000000,345.000000,345.000000,345.000000,1,0.000000,0.000000,0,
1P_2/0ARV_2/0N,2/0_ARV_7STR,2/0_ARV_7STR,STD-1PH-NBP,0.431800,0.763100,0.451800,1.237200,3.699200,1.944900,372.000000,372.000000,372.000000,372.000000,372.000000,1,0.000000,0.000000,0,
1P_266ACSR_1/0N,266_ACSR_26/7,1/0_ACSR_6/1,STD-1PH-NBP,0.213800,0.554300,0.415000,1.273500,3.960400,2.009500,566.000000,566.000000,566.000000,566.000000,566.000000,1,0.000000,0.000000,0,
1P_266ACSR_2/0N,266_ACSR_26/7,2/0_ACSR_6/1,STD-1PH-NBP,0.213800,0.515800,0.415000,1.231200,3.960400,2.015300,566.000000,566.000000,566.000000,566.000000,566.000000,1,0.000000,0.000000,0,
1P_266ARV_2/0N,266_ARV_19STR,2/0_ARV_7STR,STD-1PH-NBP,0.217300,0.548600,0.421500,1.206900,3.948600,2.011700,625.000000,625.000000,625.000000,625.000000,625.000000,1,0.000000,0.000000,0,
1P_266ARV_4/0N,266_ARV_19STR,4/0_ARV_7STR,STD-1PH-NBP,0.217300,0.465200,0.421500,1.137000,3.948600,2.024000,625.000000,625.000000,625.000000,625.000000,625.000000,1,0.000000,0.000000,0,
1P_4/0ACSR_#2N,4/0_ACSR_6/1,#2_ACSR_6/1,STD-1PH-NBP,0.269700,0.679100,0.489000,1.462700,3.864600,1.973600,452.000000,452.000000,452.000000,452.000000,452.000000,1,0.000000,0.000000,0,
1P_4/0ACSR_1/0N,4/0_ACSR_6/1,1/0_ACSR_6/1,STD-1PH-NBP,0.269700,0.610200,0.489000,1.347400,3.864600,1.984500,452.000000,452.000000,452.000000,452.000000,452.000000,1,0.000000,0.000000,0,
1P_4/0ACSR_4/0N,4/0_ACSR_6/1,4/0_ACSR_6/1,STD-1PH-NBP,0.269700,0.500900,0.489000,1.238600,3.864600,2.002300,452.000000,452.000000,452.000000,452.000000,452.000000,1,0.000000,0.000000,0,
1P_4/0ARV_4/0N,4/0_ARV_7STR,4/0_ARV_7STR,STD-1PH-NBP,0.271100,0.519000,0.434100,1.149700,3.857100,1.999700,498.000000,498.000000,498.000000,498.000000,498.000000,1,0.000000,0.000000,0,
2/0A,DEFAULT,DEFAULT,DEFAULT,0.440000,0.754000,0.483000,1.410000,4.107000,1.806000,292.000000,292.000000,292.000000,292.000000,292.000000,1,0.000000,0.000000,0,
2/0A_SLO_09,35AA,35AA,BT_SLO_09,1.122700,1.611300,0.297200,1.450300,3.951100,1.535400,155.000000,155.000000,155.000000,155.000000,155.000000,1,0.000000,0.000000,0,
2016,16AA,NONE,MTDH1,2.455900,2.604100,0.412634,1.646450,2.787020,1.208610,94.400002,94.400002,94.400002,94.400002,94.400002,1,0.000000,0.000000,0,
2025-CH1,25AA,NONE,CHACO1,1.571800,1.720000,0.398700,1.632300,2.902600,1.258300,120.000000,120.000000,120.000000,120.000000,120.000000,1,0.000000,0.000000,0,
2025-CH2,25AA,NONE,CHACO2,1.571800,1.720000,0.386800,1.656100,2.996700,1.225100,120.000000,120.000000,120.000000,120.000000,120.000000,1,0.000000,0.000000,0,
2035,35AA,NONE,MTDH1,1.122700,1.270900,0.388033,1.621840,2.976630,1.242950,155.470001,155.470001,155.470001,155.470001,155.470001,1,0.000000,0.000000,0,
2050,50AA,NONE,MTDH1,0.785900,0.934097,0.376845,1.610660,3.070970,1.259100,195.000000,195.000000,195.000000,195.000000,195.000000,1,0.000000,0.000000,0,
2070,70AA,NONE,MTDH1,0.561300,0.709497,0.363766,1.597580,3.166390,1.274850,242.240005,242.240005,242.240005,242.240005,242.240005,1,0.000000,0.000000,0,
2095,95AA,NONE,MTDH1,0.413600,0.561797,0.354172,1.587980,3.257490,1.289370,294.739990,294.739990,294.739990,294.739990,294.739990,1,0.000000,0.000000,0,
2120,120AA,NONE,MTDH1,0.327500,0.475697,0.346829,1.580640,3.336290,1.301540,342.500000,342.500000,342.500000,342.500000,342.500000,1,0.000000,0.000000,0,
2150,150AA,NONE,MTDH1,0.262000,0.410197,0.338639,1.572450,3.401140,1.311290,395.450012,395.450012,395.450012,395.450012,395.450012,1,0.000000,0.000000,0,
2220,DEFAULT,NONE,MTDH1,0.178600,0.326797,0.181929,1.415740,3.439480,1.316950,510.399994,510.399994,510.399994,510.399994,510.399994,0,0.000000,0.000000,0,
2228,DEFAULT,NONE,MTDH1,0.178600,0.326797,0.181929,1.415740,3.439480,1.316950,347.459991,347.459991,510.399994,347.459991,510.399994,0,0.000000,0.000000,0,
266A,DEFAULT,DEFAULT,DEFAULT,0.220000,0.534000,0.373000,1.300000,4.423000,1.864000,280.000000,280.000000,280.000000,280.000000,280.000000,1,0.000000,0.000000,0,
2P_#2ACSR_#2N,#2_ACSR_6/1,#2_ACSR_6/1,STD-2PH-NBP,0.850100,1.253800,0.548100,1.503500,3.425600,1.894700,228.000000,228.000000,228.000000,228.000000,228.000000,1,0.000000,0.000000,0,
2P_#2ACSR_#4N,#2_ACSR_6/1,#4_ACSR_6/1,STD-2PH-NBP,0.850100,1.274500,0.548100,1.643400,3.425600,1.885700,228.000000,228.000000,228.000000,228.000000,228.000000,1,0.000000,0.000000,0,
2P_#2ARV_#2N,#2_ARV_7STR,#2_ARV_7STR,STD-2PH-NBP,0.864100,1.290900,0.486800,1.440000,3.418200,1.891900,239.000000,239.000000,239.000000,239.000000,239.000000,1,0.000000,0.000000,0,
2P_#2CU_#2N,#2_CU_7STR,#2_CU_7STR,STD-2PH-NBP,0.548100,0.907500,0.491700,1.321900,3.382000,1.878200,304.000000,304.000000,304.000000,304.000000,304.000000,1,0.000000,0.000000,0,
2P_#2CU_#4N,#2_CU_7STR,#4_CU_1STR,STD-2PH-NBP,0.548100,0.964200,0.491700,1.444200,3.382000,1.865100,304.000000,304.000000,304.000000,304.000000,304.000000,1,0.000000,0.000000,0,
2P_#4ACSR_#4N,#4_ACSR_6/1,#4_ACSR_6/1,STD-2PH-NBP,1.351500,1.775900,0.544700,1.640000,3.299400,1.846800,172.000000,172.000000,172.000000,172.000000,172.000000,1,0.000000,0.000000,0,
2P_#4CU_#4N,#4_CU_1STR,#4_CU_1STR,STD-2PH-NBP,0.853800,1.269900,0.513300,1.465800,3.197100,1.807500,233.000000,233.000000,233.000000,233.000000,233.000000,1,0.000000,0.000000,0,
2P_#6CU_#6N,#6_CU_1STR,#6_CU_1STR,STD-2PH-NBP,1.354600,1.782000,0.530800,1.627000,3.088600,1.765200,175.000000,175.000000,175.000000,175.000000,175.000000,1,0.000000,0.000000,0,
2P_1/0ACSR_#2N,1/0_ACSR_6/1,#2_ACSR_6/1,STD-2PH-NBP,0.535600,0.939300,0.543200,1.498600,3.559800,1.935000,301.000000,301.000000,301.000000,301.000000,301.000000,1,0.000000,0.000000,0,
2P_1/0ACSR_1/0N,1/0_ACSR_6/1,1/0_ACSR_6/1,STD-2PH-NBP,0.535600,0.871400,0.543200,1.385900,3.559800,1.945000,301.000000,301.000000,301.000000,301.000000,301.000000,1,0.000000,0.000000,0,
2P_1/0ARV_1/0N,1/0_ARV_7STR,1/0_ARV_7STR,STD-2PH-NBP,0.543600,0.910700,0.469400,1.290300,3.552700,1.942300,321.000000,321.000000,321.000000,321.000000,321.000000,1,0.000000,0.000000,0,
2P_2/0ACSR_#2N,2/0_ACSR_6/1,#2_ACSR_6/1,STD-2PH-NBP,0.426900,0.830600,0.533100,1.488500,3.631400,1.956000,345.000000,345.000000,345.000000,345.000000,345.000000,1,0.000000,0.000000,0,
2P_2/0ACSR_2/0N,2/0_ACSR_6/1,2/0_ACSR_6/1,STD-2PH-NBP,0.426900,0.724900,0.533100,1.334400,3.631400,1.971500,345.000000,345.000000,345.000000,345.000000,345.000000,1,0.000000,0.000000,0,
2P_2/0ARV_2/0N,2/0_ARV_7STR,2/0_ARV_7STR,STD-2PH-NBP,0.431800,0.758400,0.460600,1.231800,3.623900,1.968800,372.000000,372.000000,372.000000,372.000000,372.000000,1,0.000000,0.000000,0,
2P_4/0ACSR_#2N,4/0_ACSR_6/1,#2_ACSR_6/1,STD-2PH-NBP,0.269700,0.673400,0.497800,1.453200,3.782500,1.999000,452.000000,452.000000,452.000000,452.000000,452.000000,1,0.000000,0.000000,0,
2P_4/0ACSR_1/0N,4/0_ACSR_6/1,1/0_ACSR_6/1,STD-2PH-NBP,0.269700,0.605500,0.497800,1.340500,3.782500,2.009600,452.000000,452.000000,452.000000,452.000000,452.000000,1,0.000000,0.000000,0,
2P_4/0ACSR_4/0N,4/0_ACSR_6/1,4/0_ACSR_6/1,STD-2PH-NBP,0.269700,0.498200,0.497800,1.234200,3.782500,2.026900,452.000000,452.000000,452.000000,452.000000,452.000000,1,0.000000,0.000000,0,
2P_4/0ARV_4/0N,4/0_ARV_7STR,4/0_ARV_7STR,STD-2PH-NBP,0.271100,0.515800,0.443000,1.145900,3.775300,2.024300,498.000000,498.000000,498.000000,498.000000,498.000000,1,0.000000,0.000000,0,
3007,07_AC_G_ANDE,NONE,ANDE_MMH1,16.070000,32.139999,0.430000,0.865000,0.000000,0.000000,18.000000,18.000000,18.000000,18.000000,18.000000,1,0.000000,0.000000,0,
3F_ANDE_120_AL_MTDH1,120_AL_A_ANDE,NONE,ANDE_MTDH1,0.327500,0.475700,0.346100,1.579900,3.336300,1.301500,342.500000,342.500000,342.500000,342.500000,342.500000,1,0.000000,0.000000,0,
3F_ANDE_150_AL_MTDH1,150_AL_A_ANDE,NONE,ANDE_MTDH1,0.262000,0.410200,0.339000,1.572800,3.401100,1.311300,395.489990,395.489990,395.489990,395.489990,395.489990,1,0.000000,0.000000,0,
3F_ANDE_16_AL_MTDH1,16_AL_A_ANDE,NONE,ANDE_MTDH1,2.455900,2.604100,0.413600,1.647500,2.787000,1.208600,94.400002,94.400002,94.400002,94.400002,94.400002,1,0.000000,0.000000,0,
3F_ANDE_35_AL_MTDH1,35_AL_A_ANDE,NONE,ANDE_MTDH1,1.122700,1.270900,0.388500,1.622300,2.976600,1.243000,155.470001,155.470001,155.470001,155.470001,155.470001,1,0.000000,0.000000,0,
3F_ANDE_35_AL_MTHH1,35_AL_A_ANDE,35_AL_A_ANDE,ANDE_MTHH1,1.122700,1.469000,0.388500,1.392100,2.976600,1.435000,155.470001,155.470001,155.470001,155.470001,155.470001,1,0.000000,0.000000,0,
3F_ANDE_70_AL_MTDH1,70_AL_A_ANDE,NONE,ANDE_MTDH1,0.561300,0.709500,0.363800,1.597600,2.812700,1.213400,242.240005,242.240005,242.240005,242.240005,242.240005,1,0.000000,0.000000,0,
3F_ANDE_70_AL_MTHH1,70_AL_A_ANDE,35_AL_A_ANDE,ANDE_MTHH1,0.561300,0.907200,0.364200,1.366900,2.809600,1.396100,242.240005,242.240005,242.240005,242.240005,242.240005,1,0.000000,0.000000,0,
3F_ANDE_95_AL_MTDH1,95_AL_A_ANDE,NONE,ANDE_MTDH1,0.413600,0.561800,0.354100,1.587900,3.257500,1.289400,294.739990,294.739990,294.739990,294.739990,294.739990,1,0.000000,0.000000,0,
3F_PRUEBA_35_AL_MTDH1,35_AL_A_PRUEBA,NONE,PRUEBA_ANDE_MTDH1,1.122700,1.270900,0.348300,1.704100,3.342700,1.137800,160.000000,160.000000,160.000000,160.000000,160.000000,0,0.000000,0.000000,0,
3F_PRUEBA_70_AL_MTDH1,70_AL_A_ANDE,NONE,PRUEBA_ANDE_MTDH1,0.561300,0.709500,0.339800,1.645500,2.997000,1.152400,242.240005,242.240005,242.240005,242.240005,242.240005,0,0.000000,0.000000,0,
3P_#2ACSR_#2N,#2_ACSR_6/1,#2_ACSR_6/1,STD-3PH-NBP,0.850100,1.255700,0.513900,1.569000,3.699400,1.757000,228.000000,228.000000,228.000000,228.000000,228.000000,1,0.000000,0.000000,0,
3P_#2ACSR_#4N,#2_ACSR_6/1,#4_ACSR_6/1,STD-3PH-NBP,0.850100,1.276400,0.513900,1.709900,3.699400,1.749100,228.000000,228.000000,228.000000,228.000000,228.000000,1,0.000000,0.000000,0,
3P_#2ARV_#2N,#2_ARV_7STR,#2_ARV_7STR,STD-3PH-NBP,0.864100,1.292900,0.452600,1.505600,3.690700,1.754600,239.000000,239.000000,239.000000,239.000000,239.000000,1,0.000000,0.000000,0,
3P_#2CU_#2N,#2_CU_7STR,#2_CU_7STR,STD-3PH-NBP,0.548100,0.909200,0.457600,1.386600,3.648600,1.742800,304.000000,304.000000,304.000000,304.000000,304.000000,1,0.000000,0.000000,0,
3P_#4ACSR_#4N,#4_ACSR_6/1,#4_ACSR_6/1,STD-3PH-NBP,1.351500,1.777800,0.510600,1.706600,3.552600,1.715600,172.000000,172.000000,172.000000,172.000000,172.000000,1,0.000000,0.000000,0,
3P_#4CU_#4N,#4_CU_1STR,#4_CU_1STR,STD-3PH-NBP,0.853800,1.271900,0.479100,1.531300,3.434300,1.681500,233.000000,233.000000,233.000000,233.000000,233.000000,1,0.000000,0.000000,0,
3P_#6CU_#6N,#6_CU_1STR,#6_CU_1STR,STD-3PH-NBP,1.354600,1.784000,0.496600,1.693600,3.309400,1.644800,175.000000,175.000000,175.000000,175.000000,175.000000,1,0.000000,0.000000,0,
3P_1/0ACSR_#2N,1/0_ACSR_6/1,#2_ACSR_6/1,STD-3PH-NBP,0.535600,0.941200,0.509100,1.564200,3.856300,1.791600,301.000000,301.000000,301.000000,301.000000,301.000000,1,0.000000,0.000000,0,
3P_1/0ACSR_1/0N,1/0_ACSR_6/1,1/0_ACSR_6/1,STD-3PH-NBP,0.535600,0.873000,0.509100,1.450600,3.856300,1.800300,301.000000,301.000000,301.000000,301.000000,301.000000,1,0.000000,0.000000,0,
3P_1/0ARV_1/0N,1/0_ARV_7STR,1/0_ARV_7STR,STD-3PH-NBP,0.543600,0.912500,0.435200,1.354900,3.848000,1.798000,321.000000,321.000000,321.000000,321.000000,321.000000,1,0.000000,0.000000,0,
3P_1/0CU_#2N,1/0_CU_7STR,#2_CU_7STR,STD-3PH-NBP,0.344900,0.706000,0.440100,1.369100,3.801500,1.776900,405.000000,405.000000,405.000000,405.000000,405.000000,1,0.000000,0.000000,0,
3P_2/0ACSR_#2N,2/0_ACSR_6/1,#2_ACSR_6/1,STD-3PH-NBP,0.426900,0.832500,0.498900,1.554000,3.940500,1.809600,345.000000,345.000000,345.000000,345.000000,345.000000,1,0.000000,0.000000,0,
3P_2/0ACSR_2/0N,2/0_ACSR_6/1,2/0_ACSR_6/1,STD-3PH-NBP,0.426900,0.726200,0.498900,1.398800,3.940500,1.823100,345.000000,345.000000,345.000000,345.000000,345.000000,1,0.000000,0.000000,0,
3P_2/0ARV_2/0N,2/0_ARV_7STR,2/0_ARV_7STR,STD-3PH-NBP,0.431800,0.759900,0.426500,1.296000,3.931700,1.820700,372.000000,372.000000,372.000000,372.000000,372.000000,1,0.000000,0.000000,0,
3P_2/0CU_#2N,2/0_CU_7STR,#2_CU_7STR,STD-3PH-NBP,0.273400,0.634500,0.431200,1.360300,3.884500,1.794900,469.000000,469.000000,469.000000,469.000000,469.000000,1,0.000000,0.000000,0,
3P_250CU_1/0N,250_CU_12STR,1/0_CU_7STR,STD-3PH-NBP,0.146000,0.425400,0.399700,1.243300,4.171200,1.862800,694.000000,694.000000,694.000000,694.000000,694.000000,1,0.000000,0.000000,0,
3P_266ACSR_1/0N,266_ACSR_26/7,1/0_ACSR_6/1,STD-3PH-NBP,0.213800,0.551200,0.389800,1.331300,4.228100,1.877300,566.000000,566.000000,566.000000,566.000000,566.000000,1,0.000000,0.000000,0,
3P_266ACSR_2/0N,266_ACSR_26/7,2/0_ACSR_6/1,STD-3PH-NBP,0.213800,0.513100,0.389800,1.289700,4.228100,1.882300,566.000000,566.000000,566.000000,566.000000,566.000000,1,0.000000,0.000000,0,
3P_266ACSR_266N,266_ACSR_26/7,266_ACSR_26/7,STD-3PH-NBP,0.213800,0.425600,0.389800,1.160700,4.228100,1.899000,566.000000,566.000000,566.000000,566.000000,566.000000,1,0.000000,0.000000,0,
3P_266ACSR_4/0N,266_ACSR_26/7,4/0_ACSR_6/1,STD-3PH-NBP,0.213800,0.443200,0.389800,1.224200,4.228100,1.892700,566.000000,566.000000,566.000000,566.000000,566.000000,1,0.000000,0.000000,0,
3P_266ARV_2/0N,266_ARV_19STR,2/0_ARV_7STR,STD-3PH-NBP,0.217300,0.545400,0.396200,1.265700,4.214600,1.879100,625.000000,625.000000,625.000000,625.000000,625.000000,1,0.000000,0.000000,0,
3P_266ARV_4/0N,266_ARV_19STR,4/0_ARV_7STR,STD-3PH-NBP,0.217300,0.463100,0.396200,1.196900,4.214600,1.889500,625.000000,625.000000,625.000000,625.000000,625.000000,1,0.000000,0.000000,0,
3P_3/0CU_1/0N,DEFAULT,1/0_CU_7STR,STD-3PH-NBP,0.217500,0.496900,0.422600,1.266200,3.968300,1.821200,1.000000,1.000000,1.000000,1.000000,1.000000,1,0.000000,0.000000,0,
3P_336ACSR_2/0N,336_ACSR_26/7,2/0_ACSR_6/1,STD-3PH-NBP,0.169600,0.468900,0.380900,1.280800,4.329400,1.902100,655.000000,655.000000,655.000000,655.000000,655.000000,1,0.000000,0.000000,0,
3P_4/0ACSR_#2N,4/0_ACSR_6/1,#2_ACSR_6/1,STD-3PH-NBP,0.269700,0.675300,0.463700,1.518800,4.119000,1.846300,452.000000,452.000000,452.000000,452.000000,452.000000,1,0.000000,0.000000,0,
3P_4/0ACSR_1/0N,4/0_ACSR_6/1,1/0_ACSR_6/1,STD-3PH-NBP,0.269700,0.607100,0.463700,1.405200,4.119000,1.855500,452.000000,452.000000,452.000000,452.000000,452.000000,1,0.000000,0.000000,0,
3P_4/0ACSR_4/0N,4/0_ACSR_6/1,4/0_ACSR_6/1,STD-3PH-NBP,0.269700,0.499100,0.463700,1.298100,4.119000,1.870600,452.000000,452.000000,452.000000,452.000000,452.000000,1,0.000000,0.000000,0,
3P_4/0ARV_4/0N,4/0_ARV_7STR,4/0_ARV_7STR,STD-3PH-NBP,0.271100,0.516900,0.408900,1.209600,4.110500,1.868300,498.000000,498.000000,498.000000,498.000000,498.000000,1,0.000000,0.000000,0,
3P_4/0CU_1/0N,4/0_CU_7STR,1/0_CU_7STR,STD-3PH-NBP,0.172700,0.452100,0.413700,1.257300,4.058800,1.840100,626.000000,626.000000,626.000000,626.000000,626.000000,1,0.000000,0.000000,0,
3P_477ACSR_2/0N,477_ACSR_26/7,2/0_ACSR_6/1,STD-3PH-NBP,0.119900,0.419200,0.367900,1.267800,4.490700,1.932600,818.000000,818.000000,818.000000,818.000000,818.000000,1,0.000000,0.000000,0,
3P_500CU_2/0N,500_CU_19STR,2/0_CU_7STR,STD-3PH-NBP,0.074300,0.314800,0.377300,1.192900,4.437100,1.919200,1068.000000,1068.000000,1068.000000,1068.000000,1068.000000,1,0.000000,0.000000,0,
3P_556ACSR_2/0N,556_ACSR_26/7,2/0_ACSR_6/1,STD-3PH-NBP,0.103200,0.402500,0.362100,1.262000,4.566300,1.946500,902.000000,902.000000,902.000000,902.000000,902.000000,1,0.000000,0.000000,0,
3P_556ACSR_4/0N,556_ACSR_26/7,4/0_ACSR_6/1,STD-3PH-NBP,0.103200,0.332600,0.362100,1.196500,4.566300,1.957600,902.000000,902.000000,902.000000,902.000000,902.000000,1,0.000000,0.000000,0,
3P_556ACSR_556N,556_ACSR_26/7,556_ACSR_26/7,STD-3PH-NBP,0.103200,0.231500,0.362100,1.089800,4.566300,1.984700,902.000000,902.000000,902.000000,902.000000,902.000000,1,0.000000,0.000000,0,
3V_266ACSR_266N,266_ACSR_26/7,266_ACSR_26/7,VRT-3PH-NBP,0.213800,0.425600,0.389800,1.160700,4.228100,1.899000,566.000000,566.000000,566.000000,566.000000,566.000000,1,0.000000,0.000000,0,
3V_266ACSR_4/0N,266_ACSR_26/7,4/0_ACSR_6/1,VRT-3PH-NBP,0.213800,0.443200,0.389800,1.224200,4.228100,1.892700,566.000000,566.000000,566.000000,566.000000,566.000000,1,0.000000,0.000000,0,
3V_556ACSR_4/0N,556_ACSR_26/7,4/0_ACSR_6/1,VRT-3PH-NBP,0.103200,0.332600,0.362100,1.196500,4.566300,1.957600,902.000000,902.000000,902.000000,902.000000,902.000000,1,0.000000,0.000000,0,
3V_556ACSR_556N,556_ACSR_26/7,556_ACSR_26/7,VRT-3PH-NBP,0.103200,0.231500,0.362100,1.089800,4.566300,1.984700,902.000000,902.000000,902.000000,902.000000,902.000000,1,0.000000,0.000000,0,
477AL,ACSR_0477,ST_.375_NEUTRAL,DEFAULT,0.122000,0.733000,0.203000,1.892000,8.459000,2.453000,44.000000,44.000000,44.000000,44.000000,44.000000,1,0.000000,0.000000,0,
9070,70AA,35AA,ANDE-LA4,0.561300,0.943700,0.363800,1.335600,3.170500,1.580800,242.000000,242.000000,242.000000,242.000000,242.000000,1,0.000000,0.000000,0,
BT16H,16AA,16AA,RADH1,2.455900,2.851160,0.209424,1.494260,3.274070,1.665390,94.400002,94.400002,94.400002,94.400002,94.400002,0,0.000000,0.000000,0,
2025,25AA,NONE,MTDH1,1.571800,1.720000,0.398613,1.632420,2.899320,1.229260,125.000000,125.000000,125.000000,125.000000,125.000000,1,0.000000,0.000000,0,
BT16V,16AA,16AA,REDH1,2.455900,2.843120,0.177101,1.562000,3.623770,1.492440,94.400002,94.400002,94.400002,94.400002,94.400002,0,0.000000,0.000000,0,
BT35H,35AA,35AA,RADH1,1.122700,1.676030,0.184832,1.244870,3.538880,1.766890,155.470001,155.470001,155.470001,155.470001,155.470001,0,0.000000,0.000000,0,
BT35V,35AA,35AA,REDH1,1.122700,1.662400,0.152509,1.319070,3.951000,1.570170,155.470001,155.470001,155.470001,155.470001,155.470001,0,0.000000,0.000000,0,
BT70H,70AA,70AA,RADH1,0.561300,1.149220,0.160554,0.879835,3.810370,1.870630,242.240005,242.240005,242.240005,242.240005,242.240005,0,0.000000,0.000000,0,
BT70V,70AA,70AA,REDH1,0.561300,1.133460,0.128232,0.964472,4.292450,1.648090,242.240005,242.240005,242.240005,242.240005,242.240005,0,0.000000,0.000000,0,
BT95H,16AA,16AA,RADH1,2.455900,2.851160,0.209424,1.494260,3.274070,1.665400,63.459999,63.459999,94.400002,63.459999,94.400002,0,0.000000,0.000000,0,
BT95V,95AA,95AA,REDH1,0.413600,0.940821,0.118637,0.810131,4.461590,1.685610,197.699997,197.699997,294.739990,197.699997,294.739990,0,0.000000,0.000000,0,
BTAL35,35AA,35AA,BT,1.122700,1.633450,0.283156,1.459660,0.000000,0.000000,125.000000,125.000000,125.000000,125.000000,125.000000,1,0.000000,0.000000,0,
BTCU3*50+1*35,50CU,35CU,BT,0.430000,0.915717,0.269466,1.197370,0.000000,0.000000,225.000000,225.000000,225.000000,225.000000,225.000000,1,0.000000,0.000000,0,
BTCU35,35CU,35CU,BT,0.620900,1.106620,0.283156,1.211060,0.000000,0.000000,170.000000,170.000000,170.000000,170.000000,170.000000,1,0.000000,0.000000,0,
BTH120AA,120AA,NONE,RADH1,0.327500,0.475697,0.143622,1.553030,4.059130,1.290440,342.500000,342.500000,342.500000,342.500000,342.500000,0,0.000000,0.000000,0,
BTH120CU,120CU,NONE,RADH1,0.181100,0.329297,0.143622,1.553030,4.059130,1.290440,460.500000,460.500000,460.500000,460.500000,460.500000,0,0.000000,0.000000,0,
BTH150CU,150CU,NONE,RADH1,0.144900,0.293097,0.135428,1.544840,4.155530,1.300030,531.010010,531.010010,531.010010,531.010010,531.010010,0,0.000000,0.000000,0,
BTH16AA,16AA,NONE,MTDH1,1.122700,1.270900,0.243366,1.477180,2.976630,1.242950,94.400002,94.400002,94.400002,94.400002,94.400002,0,0.000000,0.000000,0,
BTH35AA,35AA,NONE,RADH1,1.122700,1.270900,0.184832,1.594240,3.538880,1.232830,155.470001,155.470001,155.470001,155.470001,155.470001,0,0.000000,0.000000,0,
BTH35CU,35CU,NONE,RADH1,0.620900,0.769097,0.184832,1.594240,3.538880,1.232830,209.500000,209.500000,209.500000,209.500000,209.500000,0,0.000000,0.000000,0,
BTH70AA,70AA,NONE,RADH1,0.561300,0.709497,0.160554,1.569970,3.248570,1.195600,242.240005,242.240005,242.240005,242.240005,242.240005,0,0.000000,0.000000,0,
BTH70CU,70CU,NONE,RADH1,0.310500,0.458697,0.160554,1.569970,3.810370,1.264210,325.690002,325.690002,325.690002,325.690002,325.690002,0,0.000000,0.000000,0,
BTH95AA,95AA,NONE,RADH1,0.413600,0.561797,0.150960,1.560370,3.943070,1.278480,294.739990,294.739990,294.739990,294.739990,294.739990,0,0.000000,0.000000,0,
BTH95CU,95CU,NONE,RADH1,0.228800,0.376997,0.150960,1.560370,3.943070,1.278480,396.290009,396.290009,396.290009,396.290009,396.290009,0,0.000000,0.000000,0,
BUSS_2000_AMP,BUSS_2000_AMP,BUSS_2000_AMP,STD-3PH-NBP,0.128000,0.261300,0.514200,1.356400,5.461900,2.195900,228.000000,228.000000,228.000000,228.000000,228.000000,1,0.000000,0.000000,0,
MONO,35AA,35AA,RETURN-EARTH,1.122700,1.122700,0.000000,0.000000,0.000000,0.000000,155.000000,155.000000,155.000000,155.000000,155.000000,1,0.000000,0.000000,0,
MRT16AA,EQEARTH16AA,NONE,RETURN-EARTH,2.505300,2.505300,0.823900,0.823900,1.364400,1.971900,94.000000,94.000000,94.000000,94.000000,94.000000,1,0.000000,0.000000,0,
MRT25AA,EQEARTH25AA,NONE,RETURN-EARTH,1.621200,1.621200,0.809900,0.809900,1.390800,2.027400,120.000000,120.000000,120.000000,120.000000,120.000000,1,0.000000,0.000000,0,
MRT35AA,EQEARTH35AA,NONE,RETURN-EARTH,1.172100,1.172100,0.799300,0.799300,1.408300,2.064900,155.000000,155.000000,155.000000,155.000000,155.000000,1,0.000000,0.000000,0,
MRT70AA,EQEARTH70AA,NONE,RETURN-EARTH,0.610700,0.610700,0.775100,0.775000,1.449300,2.154300,242.000000,242.000000,242.000000,242.000000,242.000000,1,0.000000,0.000000,0,
MRTACG7,ACG7,NONE,RETURN-EARTH,32.139999,32.139999,0.838100,0.838100,1.310200,1.860500,18.000000,18.000000,18.000000,18.000000,18.000000,1,0.000000,0.000000,0,
